"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 10, 2011","3,161.47","3,121.41","3,162.73","3,094.17","138.24M","2.13%"
"Oct 07, 2011","3,095.56","3,073.94","3,126.00","3,052.46","168.21M","0.66%"
"Oct 06, 2011","3,075.37","2,999.78","3,075.37","2,995.38","211.30M","3.41%"
"Oct 05, 2011","2,973.90","2,921.30","2,973.90","2,887.82","189.96M","4.33%"
"Oct 04, 2011","2,850.55","2,884.54","2,884.62","2,808.22","220.97M","-2.61%"
"Oct 03, 2011","2,926.83","2,913.07","2,946.38","2,888.83","161.44M","-1.85%"
"Sep 30, 2011","2,981.96","3,009.26","3,021.97","2,948.24","176.68M","-1.51%"
"Sep 29, 2011","3,027.65","2,978.26","3,060.43","2,974.98","164.27M","1.07%"
"Sep 28, 2011","2,995.62","2,990.47","3,055.67","2,969.49","162.37M","-0.92%"
"Sep 27, 2011","3,023.38","2,943.32","3,023.38","2,910.22","208.51M","5.74%"
"Sep 26, 2011","2,859.34","2,754.82","2,916.75","2,753.27","202.91M","1.75%"
"Sep 23, 2011","2,810.11","2,821.43","2,823.97","2,693.21","226.50M","1.02%"
"Sep 22, 2011","2,781.68","2,857.86","2,863.76","2,771.20","230.09M","-5.25%"
"Sep 21, 2011","2,935.82","2,982.86","2,982.86","2,929.97","154.30M","-1.62%"
"Sep 20, 2011","2,984.05","2,918.07","2,991.21","2,909.75","202.85M","1.50%"
"Sep 19, 2011","2,940.00","2,960.93","2,978.34","2,921.98","176.38M","-3.00%"
"Sep 16, 2011","3,031.08","3,084.16","3,084.16","3,014.45","360.13M","-0.48%"
"Sep 15, 2011","3,045.62","2,969.46","3,086.64","2,960.69","231.25M","3.27%"
"Sep 14, 2011","2,949.14","2,851.69","2,956.74","2,849.73","234.08M","1.87%"
"Sep 13, 2011","2,894.93","2,910.44","2,910.44","2,769.97","247.81M","1.41%"
"Sep 12, 2011","2,854.81","2,880.46","2,894.03","2,820.76","267.00M","-4.03%"
"Sep 09, 2011","2,974.59","3,064.94","3,077.42","2,967.17","220.78M","-3.60%"
"Sep 08, 2011","3,085.83","3,070.58","3,116.21","3,044.38","146.59M","0.41%"
"Sep 07, 2011","3,073.18","3,038.57","3,073.18","3,015.97","148.16M","3.63%"
"Sep 06, 2011","2,965.64","2,998.29","3,042.63","2,942.78","227.92M","-1.13%"
"Sep 05, 2011","2,999.54","3,072.51","3,083.23","2,977.18","210.69M","-4.73%"
"Sep 02, 2011","3,148.53","3,226.94","3,226.94","3,132.66","170.00M","-3.59%"
"Sep 01, 2011","3,265.83","3,273.05","3,295.54","3,207.32","176.26M","0.28%"
"Aug 31, 2011","3,256.76","3,179.21","3,263.09","3,164.51","179.75M","3.07%"
"Aug 30, 2011","3,159.74","3,186.77","3,193.17","3,129.04","116.73M","0.18%"
"Aug 29, 2011","3,154.20","3,141.19","3,174.43","3,117.94","88.14M","2.16%"
"Aug 26, 2011","3,087.64","3,113.84","3,122.23","3,014.31","147.23M","-1.01%"
"Aug 25, 2011","3,119.00","3,167.66","3,189.42","3,096.54","165.54M","-0.65%"
"Aug 24, 2011","3,139.55","3,114.98","3,166.82","3,075.48","137.49M","1.79%"
"Aug 23, 2011","3,084.37","3,088.75","3,137.37","3,051.16","144.74M","1.08%"
"Aug 22, 2011","3,051.36","2,989.60","3,114.14","2,989.60","140.54M","1.14%"
"Aug 19, 2011","3,016.99","3,060.83","3,078.28","2,947.91","236.18M","-1.92%"
"Aug 18, 2011","3,076.04","3,216.77","3,224.33","3,048.41","225.15M","-5.48%"
"Aug 17, 2011","3,254.34","3,211.49","3,288.82","3,182.27","139.92M","0.73%"
"Aug 16, 2011","3,230.90","3,215.50","3,230.90","3,162.21","140.08M","-0.25%"
"Aug 15, 2011","3,239.06","3,248.14","3,259.59","3,201.12","130.93M","0.78%"
"Aug 12, 2011","3,213.88","3,094.84","3,216.67","3,017.19","262.64M","4.02%"
"Aug 11, 2011","3,089.66","3,101.87","3,101.87","2,891.11","403.79M","2.89%"
"Aug 10, 2011","3,002.99","3,235.80","3,235.80","3,001.25","396.48M","-5.45%"
"Aug 09, 2011","3,176.19","3,131.84","3,201.68","2,979.87","409.10M","1.63%"
"Aug 08, 2011","3,125.19","3,254.36","3,333.61","3,125.19","324.54M","-4.68%"
"Aug 05, 2011","3,278.56","3,218.39","3,389.87","3,218.39","373.07M","-1.26%"
"Aug 04, 2011","3,320.35","3,515.11","3,515.11","3,315.34","285.92M","-3.90%"
"Aug 03, 2011","3,454.94","3,472.94","3,518.55","3,441.39","270.63M","-1.93%"
"Aug 02, 2011","3,522.79","3,567.51","3,592.30","3,522.79","187.30M","-1.82%"
"Aug 01, 2011","3,588.05","3,718.11","3,722.59","3,585.62","195.46M","-2.27%"
"Jul 29, 2011","3,671.28","3,661.32","3,691.09","3,661.32","217.62M","-1.11%"
"Jul 28, 2011","3,712.66","3,706.98","3,721.37","3,669.27","247.66M","-0.57%"
"Jul 27, 2011","3,734.07","3,774.54","3,776.98","3,711.19","163.48M","-1.42%"
"Jul 26, 2011","3,787.88","3,819.23","3,835.10","3,767.53","131.68M","-0.66%"
"Jul 25, 2011","3,812.97","3,813.50","3,845.06","3,808.16","122.28M","-0.77%"
"Jul 22, 2011","3,842.70","3,855.43","3,866.34","3,817.61","151.59M","0.68%"
"Jul 21, 2011","3,816.75","3,769.86","3,839.96","3,712.21","219.73M","1.66%"
"Jul 20, 2011","3,754.60","3,724.57","3,759.48","3,709.95","159.09M","1.61%"
"Jul 19, 2011","3,694.95","3,671.13","3,705.15","3,664.68","144.05M","1.21%"
