"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 18, 2012","2,463.62","2,462.33","2,464.95","2,458.25","21.69M","0.04%"
"Jul 17, 2012","2,462.75","2,456.47","2,463.05","2,455.50","31.16M","0.24%"
"Jul 16, 2012","2,456.89","2,460.74","2,464.00","2,456.68","24.56M","-0.16%"
"Jul 15, 2012","2,460.74","2,466.54","2,466.54","2,457.62","26.96M","-0.24%"
"Jul 12, 2012","2,466.54","2,464.43","2,467.40","2,460.24","34.88M","0.05%"
"Jul 11, 2012","2,465.41","2,474.55","2,476.60","2,465.41","20.38M","-0.39%"
"Jul 10, 2012","2,474.97","2,478.67","2,479.49","2,473.67","43.09M","-0.15%"
"Jul 09, 2012","2,478.67","2,475.11","2,479.34","2,473.76","30.95M","0.14%"
"Jul 08, 2012","2,475.11","2,472.27","2,475.73","2,472.27","22.49M","0.11%"
"Jul 05, 2012","2,472.27","2,472.06","2,474.55","2,471.16","24.16M","0.01%"
"Jul 04, 2012","2,472.06","2,466.55","2,476.35","2,466.55","55.78M","0.24%"
"Jul 03, 2012","2,466.13","2,457.93","2,466.13","2,453.44","46.58M","0.32%"
"Jul 02, 2012","2,458.35","2,460.17","2,461.53","2,454.89","34.80M","-0.07%"
"Jul 01, 2012","2,460.09","2,448.46","2,463.44","2,448.46","33.68M","0.51%"
"Jun 28, 2012","2,447.62","2,469.86","2,469.86","2,443.89","25.76M","-0.90%"
"Jun 27, 2012","2,469.86","2,482.05","2,482.05","2,469.41","19.43M","-0.49%"
"Jun 26, 2012","2,482.05","2,487.29","2,489.05","2,482.05","27.48M","-0.23%"
"Jun 25, 2012","2,487.71","2,480.42","2,488.55","2,473.89","26.68M","0.28%"
"Jun 24, 2012","2,480.84","2,509.85","2,509.85","2,480.44","46.97M","-1.11%"
"Jun 21, 2012","2,508.59","2,488.71","2,515.07","2,488.71","54.29M","0.76%"
"Jun 20, 2012","2,489.55","2,468.39","2,489.55","2,465.94","36.92M","0.87%"
"Jun 19, 2012","2,467.97","2,461.77","2,467.97","2,455.46","31.37M","0.32%"
"Jun 18, 2012","2,460.14","2,447.26","2,460.14","2,444.39","24.87M","0.56%"
"Jun 14, 2012","2,446.42","2,448.22","2,451.85","2,445.16","45.74M","-0.07%"
"Jun 13, 2012","2,448.22","2,447.99","2,460.64","2,447.99","32.30M","0.03%"
"Jun 12, 2012","2,447.57","2,462.12","2,463.60","2,446.72","29.35M","-0.64%"
"Jun 11, 2012","2,463.38","2,455.31","2,463.42","2,455.31","82.27M","0.36%"
"Jun 10, 2012","2,454.47","2,440.07","2,457.55","2,439.55","55.55M","0.61%"
"Jun 07, 2012","2,439.65","2,435.19","2,444.70","2,435.19","55.28M","0.18%"
"Jun 06, 2012","2,435.19","2,434.65","2,440.30","2,433.84","46.15M","0.07%"
"Jun 05, 2012","2,433.39","2,422.45","2,433.39","2,422.45","80.10M","0.45%"
"Jun 04, 2012","2,422.39","2,426.82","2,431.13","2,420.07","26.48M","-0.18%"
"Jun 03, 2012","2,426.82","2,439.77","2,439.77","2,426.07","50.54M","-0.58%"
"May 31, 2012","2,441.03","2,449.73","2,449.73","2,440.74","42.46M","-0.36%"
"May 30, 2012","2,449.73","2,454.89","2,458.26","2,449.10","44.44M","-0.23%"
"May 29, 2012","2,455.31","2,457.18","2,458.12","2,454.29","36.08M","-0.06%"
"May 28, 2012","2,456.68","2,459.94","2,459.94","2,455.39","37.19M","-0.15%"
"May 27, 2012","2,460.36","2,466.31","2,466.31","2,458.86","28.10M","-0.18%"
"May 24, 2012","2,464.68","2,474.68","2,474.68","2,463.72","30.97M","-0.44%"
"May 23, 2012","2,475.52","2,470.21","2,476.84","2,467.77","49.98M","0.18%"
"May 22, 2012","2,471.05","2,469.33","2,475.45","2,469.26","103.15M","0.10%"
"May 21, 2012","2,468.49","2,464.27","2,470.21","2,464.27","101.87M","0.21%"
"May 20, 2012","2,463.43","2,467.43","2,469.06","2,461.50","72.96M","-0.18%"
"May 17, 2012","2,467.85","2,467.21","2,471.78","2,467.21","43.47M","0.03%"
"May 16, 2012","2,467.21","2,472.90","2,475.90","2,463.66","52.79M","-0.25%"
"May 15, 2012","2,473.32","2,473.00","2,475.66","2,469.74","90.24M","0.01%"
"May 14, 2012","2,473.00","2,472.83","2,475.03","2,470.45","41.14M","-0.02%"
"May 13, 2012","2,473.51","2,478.83","2,480.81","2,471.33","51.14M","-0.19%"
"May 10, 2012","2,478.15","2,479.50","2,487.22","2,474.04","41.16M","-0.12%"
"May 09, 2012","2,481.13","2,486.12","2,487.35","2,480.87","46.05M","-0.20%"
"May 08, 2012","2,486.12","2,487.84","2,494.12","2,486.12","32.16M","-0.07%"
"May 07, 2012","2,487.84","2,494.89","2,494.89","2,487.84","39.86M","-0.30%"
"May 06, 2012","2,495.31","2,501.02","2,501.02","2,487.43","28.58M","-0.25%"
"May 03, 2012","2,501.44","2,498.04","2,504.07","2,491.02","35.46M","-0.16%"
"May 02, 2012","2,505.54","2,504.36","2,505.77","2,501.91","31.50M","0.03%"
"May 01, 2012","2,504.78","2,506.11","2,511.07","2,504.41","110.06M","0.04%"
"Apr 30, 2012","2,503.82","2,510.92","2,510.92","2,496.98","41.63M","-0.33%"
"Apr 29, 2012","2,512.17","2,510.41","2,521.30","2,510.41","74.25M","0.17%"
"Apr 26, 2012","2,507.90","2,512.19","2,512.24","2,504.86","30.76M","-0.17%"
"Apr 25, 2012","2,512.19","2,510.25","2,516.96","2,507.41","70.59M","0.28%"
"Apr 24, 2012","2,505.09","2,499.35","2,505.09","2,497.30","85.10M","0.23%"
"Apr 23, 2012","2,499.35","2,495.78","2,501.32","2,486.90","36.10M","0.14%"
"Apr 22, 2012","2,495.78","2,501.06","2,504.71","2,491.80","37.72M","-0.18%"
"Apr 19, 2012","2,500.22","2,512.59","2,513.45","2,499.62","41.24M","-0.51%"
"Apr 18, 2012","2,513.01","2,504.88","2,518.48","2,504.88","45.63M","0.32%"
"Apr 17, 2012","2,504.88","2,499.67","2,507.76","2,499.67","49.35M","0.21%"
"Apr 16, 2012","2,499.67","2,511.85","2,514.69","2,498.48","43.92M","-0.50%"
"Apr 15, 2012","2,512.27","2,522.95","2,524.50","2,512.27","53.44M","-0.43%"
"Apr 12, 2012","2,523.10","2,528.16","2,528.79","2,516.13","59.03M","-0.35%"
"Apr 11, 2012","2,532.03","2,545.98","2,546.86","2,532.03","64.51M","-0.58%"
"Apr 10, 2012","2,546.82","2,546.54","2,552.85","2,543.72","85.82M","0.01%"
"Apr 09, 2012","2,546.54","2,557.30","2,558.83","2,546.54","43.49M","-0.45%"
"Apr 08, 2012","2,558.14","2,559.40","2,560.79","2,554.46","86.19M","-0.03%"
"Apr 05, 2012","2,558.98","2,563.35","2,563.35","2,557.67","65.11M","-0.19%"
"Apr 04, 2012","2,563.77","2,563.65","2,564.73","2,558.96","54.74M","0.01%"
"Apr 03, 2012","2,563.57","2,560.91","2,568.26","2,558.93","65.97M","0.14%"
"Apr 02, 2012","2,559.87","2,567.98","2,567.98","2,557.92","45.04M","-0.32%"
"Apr 01, 2012","2,567.98","2,553.84","2,572.61","2,552.06","45.98M","0.59%"
"Mar 29, 2012","2,553.00","2,564.83","2,564.83","2,549.47","76.81M","-0.54%"
"Mar 28, 2012","2,566.92","2,572.06","2,572.12","2,561.75","61.91M","-0.30%"
"Mar 27, 2012","2,574.57","2,577.82","2,582.21","2,574.49","89.67M","-0.11%"
"Mar 26, 2012","2,577.40","2,587.25","2,587.41","2,576.87","56.20M","-0.40%"
"Mar 25, 2012","2,587.67","2,567.56","2,587.67","2,567.56","43.04M","0.75%"
"Mar 22, 2012","2,568.29","2,592.83","2,594.06","2,567.71","81.73M","-0.96%"
"Mar 21, 2012","2,593.25","2,589.77","2,593.50","2,587.68","56.10M","0.26%"
"Mar 20, 2012","2,586.53","2,604.49","2,604.49","2,585.78","85.96M","-0.70%"
"Mar 19, 2012","2,604.74","2,605.04","2,606.65","2,596.11","73.26M","-0.06%"
"Mar 18, 2012","2,606.29","2,626.27","2,628.83","2,606.29","79.71M","-0.74%"
"Mar 15, 2012","2,625.85","2,630.11","2,640.74","2,625.85","83.11M","-0.16%"
"Mar 14, 2012","2,630.11","2,626.78","2,636.15","2,626.78","127.35M","0.27%"
"Mar 13, 2012","2,623.02","2,614.83","2,623.03","2,606.76","214.44M","0.31%"
"Mar 12, 2012","2,614.83","2,591.97","2,614.85","2,591.97","137.81M","1.08%"
"Mar 11, 2012","2,586.95","2,562.99","2,587.89","2,562.99","139.62M","0.98%"
"Mar 08, 2012","2,561.74","2,552.75","2,564.92","2,535.27","91.23M","0.33%"
"Mar 07, 2012","2,553.32","2,608.91","2,608.91","2,553.32","120.28M","-2.17%"
"Mar 06, 2012","2,610.06","2,625.00","2,627.37","2,610.06","96.40M","-0.59%"
"Mar 05, 2012","2,625.42","2,641.29","2,642.96","2,625.34","154.49M","-0.60%"
"Mar 04, 2012","2,641.29","2,625.54","2,641.96","2,623.28","202.39M","0.66%"
"Mar 01, 2012","2,623.87","2,611.67","2,629.80","2,611.67","117.95M","0.49%"
"Feb 29, 2012","2,611.13","2,593.22","2,611.13","2,593.22","185.46M","0.69%"
"Feb 28, 2012","2,593.22","2,584.34","2,599.41","2,583.99","157.85M","0.70%"
"Feb 27, 2012","2,575.13","2,571.58","2,578.88","2,567.18","157.62M","0.14%"
"Feb 26, 2012","2,571.58","2,540.35","2,573.85","2,540.35","183.86M","1.28%"
"Feb 23, 2012","2,539.20","2,534.91","2,540.40","2,530.21","160.14M","0.17%"
"Feb 22, 2012","2,534.91","2,526.47","2,534.92","2,523.50","78.65M","0.31%"
"Feb 21, 2012","2,527.04","2,504.17","2,528.51","2,504.17","176.17M","0.91%"
"Feb 20, 2012","2,504.17","2,489.91","2,504.37","2,489.91","227.32M","0.61%"
"Feb 19, 2012","2,489.07","2,474.43","2,490.54","2,473.62","172.09M","0.59%"
"Feb 16, 2012","2,474.43","2,487.57","2,487.57","2,473.43","50.73M","-0.55%"
"Feb 15, 2012","2,487.99","2,489.92","2,493.82","2,485.57","104.69M","-0.06%"
"Feb 14, 2012","2,489.50","2,468.54","2,493.30","2,468.54","215.20M","0.95%"
"Feb 13, 2012","2,466.03","2,456.22","2,466.03","2,447.33","95.78M","0.40%"
"Feb 12, 2012","2,456.22","2,466.74","2,467.01","2,456.18","88.44M","-0.43%"
"Feb 09, 2012","2,466.74","2,465.30","2,472.40","2,465.30","79.73M","0.08%"
"Feb 08, 2012","2,464.88","2,468.67","2,471.26","2,464.13","49.88M","-0.15%"
"Feb 07, 2012","2,468.67","2,474.47","2,479.67","2,467.20","41.68M","-0.27%"
"Feb 06, 2012","2,475.31","2,478.11","2,507.63","2,475.31","84.96M","-0.10%"
"Feb 05, 2012","2,477.69","2,477.04","2,478.81","2,475.65","85.53M","0.04%"
"Feb 02, 2012","2,476.62","2,465.64","2,477.11","2,465.64","70.64M","0.43%"
"Feb 01, 2012","2,466.06","2,453.98","2,491.61","2,453.98","94.72M","0.49%"
"Jan 31, 2012","2,453.98","2,421.68","2,454.56","2,421.68","132.82M","1.33%"
"Jan 30, 2012","2,421.68","2,433.29","2,434.78","2,417.97","50.83M","-0.45%"
"Jan 29, 2012","2,432.61","2,394.74","2,434.56","2,394.74","80.65M","1.78%"
"Jan 26, 2012","2,390.16","2,375.25","2,390.16","2,369.47","70.79M","0.63%"
"Jan 25, 2012","2,375.25","2,361.13","2,376.34","2,361.13","66.53M","0.58%"
"Jan 24, 2012","2,361.55","2,349.83","2,361.55","2,349.83","72.14M","0.37%"
"Jan 23, 2012","2,352.74","2,341.20","2,355.33","2,337.45","55.02M","0.52%"
"Jan 22, 2012","2,340.52","2,336.56","2,341.81","2,336.41","28.29M","0.15%"
"Jan 19, 2012","2,336.98","2,333.40","2,337.83","2,333.40","65.36M","0.18%"
"Jan 18, 2012","2,332.72","2,294.34","2,333.67","2,294.34","106.27M","1.73%"
"Jan 17, 2012","2,293.09","2,324.31","2,324.60","2,292.23","97.48M","-1.36%"
"Jan 16, 2012","2,324.73","2,342.83","2,342.83","2,324.47","67.55M","-0.83%"
"Jan 15, 2012","2,344.18","2,360.55","2,360.55","2,344.18","61.90M","-0.69%"
"Jan 12, 2012","2,360.55","2,365.04","2,365.35","2,360.07","56.13M","-0.21%"
"Jan 11, 2012","2,365.46","2,361.75","2,367.40","2,361.75","25.98M","0.14%"
"Jan 10, 2012","2,362.17","2,360.12","2,366.46","2,360.12","40.13M","0.05%"
"Jan 09, 2012","2,360.96","2,386.47","2,386.55","2,360.07","39.07M","-1.07%"
"Jan 08, 2012","2,386.47","2,399.18","2,399.18","2,386.47","26.27M","-0.51%"
"Jan 05, 2012","2,398.76","2,415.77","2,415.77","2,398.37","30.87M","-0.74%"
"Jan 04, 2012","2,416.61","2,409.80","2,417.03","2,409.80","41.97M","0.30%"
"Jan 03, 2012","2,409.38","2,396.98","2,409.38","2,386.26","42.92M","0.52%"
"Jan 02, 2012","2,396.98","2,403.53","2,404.51","2,395.24","56.57M","-0.22%"
"Dec 29, 2011","2,402.28","2,368.74","2,402.28","2,368.74","79.94M","1.52%"
"Dec 28, 2011","2,366.37","2,351.78","2,366.37","2,351.78","69.12M","0.63%"
"Dec 27, 2011","2,351.48","2,351.69","2,352.80","2,347.83","45.22M","-0.04%"
"Dec 26, 2011","2,352.37","2,349.98","2,355.58","2,344.81","40.09M","0.09%"
"Dec 25, 2011","2,350.28","2,351.98","2,362.43","2,349.70","53.73M","-0.03%"
"Dec 22, 2011","2,351.09","2,343.25","2,352.61","2,337.69","60.83M","0.33%"
"Dec 21, 2011","2,343.25","2,372.81","2,373.36","2,342.75","59.46M","-1.26%"
"Dec 20, 2011","2,373.11","2,392.69","2,392.69","2,373.11","128.67M","-0.84%"
"Dec 19, 2011","2,393.28","2,411.63","2,411.63","2,393.01","50.97M","-0.79%"
"Dec 18, 2011","2,412.22","2,412.65","2,412.99","2,406.93","39.32M","-0.04%"
"Dec 15, 2011","2,413.24","2,442.39","2,442.39","2,413.24","87.30M","-1.21%"
"Dec 14, 2011","2,442.82","2,448.70","2,449.13","2,442.82","94.47M","-0.24%"
"Dec 13, 2011","2,448.70","2,457.12","2,458.37","2,446.41","42.12M","-0.34%"
"Dec 12, 2011","2,457.12","2,458.91","2,458.91","2,452.80","37.85M","-0.07%"
"Dec 11, 2011","2,458.91","2,442.43","2,460.59","2,442.43","33.32M","0.69%"
"Dec 08, 2011","2,442.13","2,442.78","2,442.78","2,438.21","24.54M","-0.04%"
"Dec 07, 2011","2,443.08","2,450.86","2,453.41","2,439.41","21.48M","-0.32%"
"Dec 06, 2011","2,450.86","2,470.52","2,470.52","2,450.53","23.58M","-0.80%"
"Dec 05, 2011","2,470.52","2,468.07","2,471.75","2,465.90","65.55M","-0.10%"
"Dec 04, 2011","2,472.95","2,445.45","2,476.85","2,445.45","67.26M","1.15%"
"Nov 30, 2011","2,444.86","2,435.91","2,447.61","2,435.91","60.64M","0.36%"
"Nov 29, 2011","2,436.21","2,423.25","2,437.05","2,417.82","69.82M","0.53%"
"Nov 28, 2011","2,423.25","2,416.34","2,427.18","2,416.34","62.47M","0.30%"
"Nov 27, 2011","2,416.04","2,418.13","2,420.96","2,412.52","28.53M","-0.09%"
"Nov 24, 2011","2,418.13","2,430.03","2,430.03","2,417.23","20.62M","-0.49%"
"Nov 23, 2011","2,430.03","2,439.69","2,439.69","2,429.85","25.17M","-0.40%"
"Nov 22, 2011","2,439.69","2,450.25","2,450.25","2,437.92","40.66M","-0.43%"
"Nov 21, 2011","2,450.25","2,461.17","2,461.17","2,443.15","39.31M","-0.44%"
"Nov 20, 2011","2,461.17","2,473.57","2,473.57","2,449.86","34.73M","-0.50%"
"Nov 17, 2011","2,473.57","2,475.27","2,482.66","2,472.29","28.11M","-0.08%"
"Nov 16, 2011","2,475.57","2,480.07","2,480.07","2,470.11","24.11M","-0.18%"
"Nov 15, 2011","2,480.07","2,486.83","2,488.12","2,477.94","44.95M","-0.27%"
"Nov 14, 2011","2,486.83","2,492.33","2,494.28","2,484.96","59.76M","-0.22%"
"Nov 13, 2011","2,492.33","2,477.35","2,492.33","2,477.35","47.06M","0.58%"
"Nov 10, 2011","2,477.84","2,482.70","2,484.93","2,476.23","26.97M","-0.22%"
"Nov 09, 2011","2,483.29","2,482.82","2,486.10","2,478.43","37.78M","0.04%"
"Nov 03, 2011","2,482.23","2,491.14","2,492.16","2,480.70","38.81M","-0.32%"
"Nov 02, 2011","2,490.17","2,496.07","2,496.07","2,487.87","41.11M","-0.25%"
"Nov 01, 2011","2,496.37","2,500.75","2,505.12","2,496.09","50.61M","-0.20%"
"Oct 31, 2011","2,501.43","2,509.24","2,509.87","2,500.23","64.78M","-0.30%"
"Oct 30, 2011","2,508.94","2,472.56","2,511.91","2,472.56","106.09M","1.51%"
"Oct 27, 2011","2,471.67","2,454.85","2,471.67","2,453.12","60.48M","0.69%"
"Oct 26, 2011","2,454.85","2,450.61","2,460.40","2,450.34","24.83M","0.17%"
"Oct 25, 2011","2,450.61","2,446.71","2,456.94","2,446.71","31.28M","0.16%"
"Oct 24, 2011","2,446.71","2,441.50","2,447.84","2,440.96","22.08M","0.20%"
"Oct 23, 2011","2,441.80","2,444.37","2,446.45","2,441.38","20.81M","-0.09%"
"Oct 20, 2011","2,444.07","2,446.44","2,452.07","2,444.07","35.00M","-0.07%"
"Oct 19, 2011","2,445.85","2,446.78","2,451.79","2,444.26","44.65M","-0.04%"
"Oct 18, 2011","2,446.78","2,453.97","2,453.97","2,445.53","44.06M","-0.29%"
"Oct 17, 2011","2,453.97","2,470.82","2,470.82","2,453.97","46.91M","-0.71%"
"Oct 16, 2011","2,471.41","2,478.48","2,479.16","2,470.85","45.79M","-0.26%"
"Oct 13, 2011","2,477.80","2,487.16","2,487.44","2,476.84","28.21M","-0.36%"
"Oct 12, 2011","2,486.86","2,492.99","2,492.99","2,486.80","43.03M","-0.29%"
"Oct 11, 2011","2,494.21","2,498.00","2,504.43","2,494.13","59.78M","-0.15%"
"Oct 10, 2011","2,498.00","2,500.24","2,504.80","2,496.49","27.75M","-0.07%"
"Oct 09, 2011","2,499.66","2,494.76","2,505.66","2,494.47","37.42M","0.21%"
"Oct 06, 2011","2,494.46","2,488.43","2,498.53","2,486.39","32.35M","0.24%"
"Oct 05, 2011","2,488.43","2,496.69","2,501.36","2,488.43","44.62M","-0.34%"
"Oct 04, 2011","2,496.99","2,518.72","2,522.85","2,496.99","44.53M","-0.87%"
"Oct 03, 2011","2,519.02","2,535.54","2,539.59","2,518.25","48.98M","-0.66%"
"Oct 02, 2011","2,535.84","2,533.41","2,538.85","2,532.47","48.30M","0.10%"
"Sep 29, 2011","2,533.41","2,534.70","2,540.58","2,532.09","51.75M","-0.05%"
"Sep 28, 2011","2,534.70","2,543.81","2,544.08","2,533.43","33.13M","-0.36%"
"Sep 27, 2011","2,543.81","2,532.18","2,546.47","2,531.65","60.02M","0.47%"
"Sep 26, 2011","2,531.88","2,538.01","2,538.01","2,528.13","36.77M","-0.24%"
"Sep 25, 2011","2,538.01","2,557.45","2,557.45","2,533.99","39.38M","-0.76%"
"Sep 22, 2011","2,557.45","2,557.40","2,558.76","2,553.31","55.09M","-0.02%"
"Sep 21, 2011","2,557.99","2,557.23","2,560.98","2,549.95","40.07M","0.04%"
"Sep 20, 2011","2,556.93","2,564.02","2,567.94","2,555.06","58.35M","-0.28%"
"Sep 19, 2011","2,564.02","2,570.22","2,574.07","2,563.84","26.45M","-0.26%"
"Sep 18, 2011","2,570.82","2,576.99","2,579.13","2,570.82","24.13M","-0.23%"
"Sep 15, 2011","2,576.69","2,579.18","2,587.62","2,575.02","45.16M","-0.10%"
"Sep 14, 2011","2,579.18","2,583.60","2,584.80","2,575.52","35.43M","-0.17%"
"Sep 13, 2011","2,583.70","2,583.95","2,591.44","2,582.86","47.07M","-0.01%"
"Sep 12, 2011","2,583.95","2,593.71","2,597.07","2,581.52","50.73M","-0.39%"
"Sep 11, 2011","2,594.01","2,599.04","2,599.04","2,588.54","26.00M","-0.22%"
"Sep 08, 2011","2,599.64","2,601.02","2,606.51","2,599.33","49.71M","-0.05%"
"Sep 07, 2011","2,601.02","2,604.85","2,606.58","2,597.77","39.16M","-0.15%"
"Sep 06, 2011","2,604.85","2,602.46","2,612.26","2,599.91","59.40M","0.07%"
"Sep 05, 2011","2,603.06","2,612.82","2,612.82","2,603.06","47.68M","-0.37%"
"Sep 04, 2011","2,612.82","2,616.91","2,621.07","2,609.13","37.10M","-0.12%"
"Aug 29, 2011","2,616.02","2,602.34","2,618.46","2,601.66","52.50M","0.54%"
"Aug 28, 2011","2,602.04","2,590.49","2,604.85","2,590.49","34.74M","0.45%"
"Aug 25, 2011","2,590.49","2,582.13","2,590.49","2,578.45","44.89M","0.32%"
"Aug 24, 2011","2,582.13","2,577.62","2,585.95","2,577.62","35.90M","0.18%"
"Aug 23, 2011","2,577.55","2,571.25","2,577.57","2,569.26","28.48M","0.26%"
"Aug 22, 2011","2,570.95","2,555.86","2,570.95","2,551.71","38.95M","0.59%"
"Aug 21, 2011","2,555.86","2,582.95","2,582.95","2,555.52","31.43M","-1.07%"
"Aug 18, 2011","2,583.55","2,585.28","2,589.29","2,581.89","31.95M","-0.06%"
"Aug 17, 2011","2,584.98","2,585.80","2,590.52","2,583.76","27.33M","-0.03%"
"Aug 16, 2011","2,585.80","2,599.66","2,605.02","2,585.80","42.89M","-0.55%"
"Aug 15, 2011","2,600.02","2,600.18","2,600.78","2,591.07","47.07M","-0.02%"
"Aug 14, 2011","2,600.48","2,589.53","2,606.87","2,586.81","52.65M","0.46%"
"Aug 11, 2011","2,588.64","2,601.31","2,601.31","2,586.98","76.08M","-0.53%"
"Aug 10, 2011","2,602.50","2,578.95","2,603.37","2,578.95","64.09M","0.96%"
"Aug 09, 2011","2,577.76","2,612.80","2,615.01","2,577.76","86.17M","-1.34%"
"Aug 08, 2011","2,612.80","2,603.22","2,613.67","2,600.86","67.20M","0.37%"
"Aug 07, 2011","2,603.22","2,668.41","2,668.41","2,598.90","79.77M","-2.53%"
"Aug 04, 2011","2,670.79","2,650.47","2,671.04","2,650.45","41.31M","0.77%"
"Aug 03, 2011","2,650.45","2,645.21","2,650.45","2,644.45","35.80M","0.18%"
"Aug 02, 2011","2,645.81","2,637.88","2,648.95","2,637.59","27.09M","0.30%"
"Aug 01, 2011","2,637.88","2,620.30","2,637.88","2,620.30","30.62M","0.69%"
"Jul 31, 2011","2,619.70","2,627.99","2,630.47","2,616.06","56.36M","-0.32%"
"Jul 28, 2011","2,627.99","2,640.87","2,651.19","2,627.40","71.58M","-0.51%"
"Jul 27, 2011","2,641.41","2,653.56","2,653.63","2,638.44","36.32M","-1.22%"
"Jul 26, 2011","2,673.97","2,659.05","2,675.19","2,655.51","56.91M","0.41%"
"Jul 25, 2011","2,663.13","2,686.87","2,687.55","2,663.13","35.99M","-0.89%"
"Jul 24, 2011","2,687.17","2,693.27","2,696.32","2,686.52","26.26M","-0.23%"
"Jul 21, 2011","2,693.27","2,688.32","2,700.20","2,688.07","21.02M","0.18%"
"Jul 20, 2011","2,688.32","2,698.25","2,699.89","2,687.81","38.58M","-0.35%"
"Jul 19, 2011","2,697.65","2,706.74","2,708.04","2,697.65","58.26M","-0.35%"
"Jul 18, 2011","2,707.23","2,732.81","2,732.81","2,706.38","56.69M","-0.94%"
"Jul 17, 2011","2,732.85","2,724.03","2,736.89","2,722.91","21.96M","0.28%"
"Jul 14, 2011","2,725.25","2,715.36","2,725.79","2,713.92","40.13M","0.39%"
"Jul 13, 2011","2,714.76","2,713.30","2,718.54","2,713.30","47.16M","0.05%"
"Jul 12, 2011","2,713.30","2,724.31","2,726.95","2,712.77","46.48M","-0.44%"
"Jul 11, 2011","2,725.20","2,722.37","2,732.27","2,722.04","86.67M","0.13%"
"Jul 10, 2011","2,721.77","2,714.52","2,721.77","2,708.93","54.73M","0.26%"
"Jul 07, 2011","2,714.77","2,716.77","2,720.16","2,706.31","42.01M","-0.08%"
"Jul 06, 2011","2,717.07","2,729.33","2,729.33","2,717.07","44.65M","-0.45%"
"Jul 05, 2011","2,729.28","2,713.35","2,729.38","2,713.35","55.09M","0.52%"
"Jul 04, 2011","2,715.06","2,708.70","2,718.42","2,708.56","81.49M","0.25%"
"Jul 03, 2011","2,708.40","2,704.79","2,725.46","2,698.67","53.16M","0.16%"
"Jun 29, 2011","2,704.19","2,711.90","2,718.36","2,699.40","97.65M","-0.26%"
"Jun 28, 2011","2,711.30","2,704.17","2,715.62","2,703.35","62.20M","0.25%"
"Jun 27, 2011","2,704.47","2,717.75","2,718.65","2,703.15","69.79M","-0.51%"
"Jun 26, 2011","2,718.43","2,716.42","2,721.92","2,715.72","45.78M","0.06%"
"Jun 23, 2011","2,716.72","2,732.54","2,735.84","2,716.72","46.19M","-0.58%"
"Jun 22, 2011","2,732.54","2,731.54","2,734.94","2,726.96","51.65M","0.03%"
"Jun 21, 2011","2,731.84","2,757.12","2,757.12","2,730.49","56.36M","-0.92%"
"Jun 20, 2011","2,757.12","2,775.44","2,775.44","2,757.12","57.76M","-0.66%"
"Jun 19, 2011","2,775.44","2,761.78","2,777.21","2,761.61","58.36M","0.51%"
"Jun 16, 2011","2,761.48","2,743.94","2,761.48","2,743.58","79.50M","0.65%"
"Jun 15, 2011","2,743.64","2,711.24","2,743.64","2,711.00","107.64M","1.18%"
"Jun 14, 2011","2,711.54","2,709.56","2,714.73","2,707.98","47.13M","0.07%"
"Jun 13, 2011","2,709.56","2,701.42","2,709.56","2,701.42","41.51M","0.32%"
"Jun 12, 2011","2,700.84","2,703.34","2,706.82","2,690.32","59.54M","-0.09%"
"Jun 09, 2011","2,703.34","2,696.36","2,704.53","2,696.36","40.77M","0.26%"
"Jun 08, 2011","2,696.36","2,689.45","2,699.90","2,684.77","44.91M","0.23%"
"Jun 07, 2011","2,690.05","2,678.04","2,693.74","2,678.04","54.07M","0.45%"
"Jun 06, 2011","2,678.04","2,665.48","2,681.38","2,665.48","61.07M","0.45%"
"Jun 05, 2011","2,666.16","2,672.25","2,677.05","2,665.61","44.08M","-0.24%"
"Jun 02, 2011","2,672.55","2,666.01","2,672.55","2,662.25","85.89M","0.25%"
"Jun 01, 2011","2,666.01","2,638.56","2,666.02","2,638.56","101.35M","1.02%"
"May 31, 2011","2,639.14","2,621.32","2,639.14","2,621.32","82.42M","0.68%"
"May 30, 2011","2,621.30","2,607.29","2,622.24","2,607.29","90.70M","0.53%"
"May 29, 2011","2,607.53","2,598.53","2,607.60","2,593.52","51.03M","0.36%"
"May 26, 2011","2,598.23","2,600.58","2,607.30","2,597.59","72.47M","-0.08%"
"May 25, 2011","2,600.28","2,616.29","2,620.80","2,600.06","72.98M","-0.61%"
"May 24, 2011","2,616.29","2,631.65","2,631.66","2,612.46","57.27M","-0.59%"
"May 23, 2011","2,631.83","2,646.08","2,646.88","2,631.83","80.63M","-0.56%"
"May 22, 2011","2,646.77","2,655.51","2,659.07","2,646.77","50.27M","-0.30%"
"May 19, 2011","2,654.82","2,659.10","2,662.79","2,652.42","58.84M","-0.18%"
"May 18, 2011","2,659.70","2,652.38","2,659.77","2,651.83","75.88M","0.33%"
"May 17, 2011","2,650.88","2,641.92","2,651.38","2,638.93","51.82M","0.37%"
"May 16, 2011","2,641.23","2,655.10","2,657.87","2,640.53","56.36M","-0.52%"
"May 15, 2011","2,655.10","2,672.59","2,672.62","2,653.17","55.27M","-0.67%"
"May 12, 2011","2,672.89","2,675.19","2,675.88","2,659.26","63.75M","-0.11%"
"May 11, 2011","2,675.79","2,671.12","2,683.26","2,666.46","69.16M","0.19%"
